"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"3409","XH808A416121600981","448.53","947.63","397.1","1448.47","33.33","39.5","25","44.8","2017/9/2 19:00:00","2957.07","1218.53","282.87","31.5"
"3410","XH808A416121600981","456.73","993.53","746.47","1019.67","96.6","106.47","16","88.4","2017/9/3 6:00:00","7265.47","3541.17","890.3","77"
"3411","XH808A416121600981","413.4","897.27","506.9","1228.97","15.1","17.1","17","62.27","2017/9/4 20:00:00","1586.87","566.17","145.73","17.3"
"3412","XH808A416121600981","445.3","1033.8","626.33","1197.33","29.97","38.77","22.5","53.7","2017/9/3 21:00:00","2412.33","1040.23","316.33","51.13"
"3413","XH808A416121600981","408.93","961.73","600.37","1072.9","10.83","11.57","15","70.97","2017/9/5 3:00:00","1334.67","424.7","99.33","9.67"
"3414","XH808A416121600981","415.9","980.8","697.73","1008.13","19.03","21.6","19","73.37","2017/9/4 3:00:00","1868.57","736.53","177.27","18.33"
"3415","XH808A416121600981","423.07","939.43","591.1","1113.53","57.17","63.23","18.7","76.17","2017/9/1 21:00:00","4668.3","2176.73","513.1","43.67"
"3416","XH808A416121600981","432.41","810.86","657.38","1159.72","17.03","19.38","24.24","52.17","2017/9/4 13:00:00","1656.03","638.24","155.28","16.72"
"3417","XH808A416121600981","415.93","997.97","575.97","1241.43","13.03","13.83","18","74.93","2017/9/4 15:00:00","1503.17","514.7","115.23","9.6"
"3418","XH808A416121600981","447.8","820.37","347.23","1520.13","67.03","77.9","28.73","50.83","2017/8/31 15:00:00","5193.03","2442.3","578.27","43.23"
"3419","XH808A416121600981","451.77","844.37","712.73","1043.47","51.67","57.23","18.63","75.7","2017/9/2 10:00:00","4193.97","1935.8","474.27","40.17"
"3420","XH808A416121600981","443.2","1039.47","1024.27","1086.53","34.1","41.23","18.87","75.07","2017/9/3","2898.3","1288.57","347.07","47.2"
