"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"1913","XH808A417010801273","367.2","1138.4","504.9","1575.23","2.9","2.97","22.2","46.73","2017/6/21 17:00:00","795.73","182.53","46.8","5.83"
"1914","XH808A417010801273","392.57","1253.63","464.3","1340.73","10.27","12.23","21.5","35.47","2017/6/26 4:00:00","1718.2","610.9","166.93","27"
"1915","XH808A417010801273","432","1216.9","522.13","1293.23","8.3","9.9","21.7","32.03","2017/6/24 1:00:00","1400.77","480.27","133.53","21.37"
"1916","XH808A417010801273","393.17","1400.83","389.67","1687.37","10.77","12.1","19.37","66.7","2017/6/20 22:00:00","1726","618.8","157.83","20.37"
"1917","XH808A417010801273","392.37","1165.83","393.5","1600.13","7.43","8.3","30","28.9","2017/6/20 18:00:00","1318.53","427.8","109.63","14.67"
"1918","XH808A417010801273","439.5","1520.23","136.9","1744.4","11.2","15","21","35.8","2017/6/23 8:00:00","1928.7","737.33","231.47","44.77"
"1919","XH808A417010801273","390.07","1241.17","25.7","1834.03","6.83","7.7","30","17.07","2017/6/25 17:00:00","1273.67","398.53","103.1","15.87"
"1920","XH808A417010801273","395.63","1214.6","489.53","1339.3","9.63","11.57","22.07","34.03","2017/6/26 3:00:00","1590.23","560.33","152.93","23.93"
"1921","XH808A417010801273","385.7","1162.5","403.3","1602.1","7.07","7.93","30.07","27.97","2017/6/20 17:00:00","1290.7","411","103.87","13.3"
"1922","XH808A417010801273","376.6","1144.03","228.03","1597.07","7.13","8.2","28.87","19.17","2017/6/25 20:00:00","1251.07","407.67","107.77","16.13"
"1923","XH808A417010801273","376.5","1180.57","244.1","1602.93","6.83","7.7","27","24.17","2017/6/25 22:00:00","1301.17","405.1","104.4","15.63"
"1924","XH808A417010801273","413.8","1301.17","365.87","1455.87","10.6","12.37","25.47","27.5","2017/6/26","1762","632.87","163.83","26.5"
"1925","XH808A417010801273","390.73","1215.6","498.63","1282.77","9.17","11.13","20.7","29.5","2017/6/25 4:00:00","1460.83","515.6","147.2","26.13"
"1926","XH808A417010801273","438.53","1444.7","305.53","1572.2","15.93","20.37","19.33","38.87","2017/6/25 8:00:00","2106","853.97","261.13","49.3"
"1927","XH808A417010801273","405.8","1262.73","589.9","1340.2","12.27","16.07","19","62.97","2017/6/22 6:00:00","1794.47","686.93","212.87","43.1"
"1928","XH808A417010801273","349.17","1099.3","447.77","1404.3","7.17","10.27","22.07","30.6","2017/6/23 6:00:00","1054.47","379.53","157.27","37.03"
"1929","XH808A417010801273","377.7","1142.5","370.17","1500.3","6.3","7.63","25","27.53","2017/6/23 19:00:00","1221.53","343.5","106.2","18.67"
"1930","XH808A417010801273","416.4","1229.87","541.5","1301.43","24.53","27.77","18","66.57","2017/6/20 6:00:00","3122.1","1336.73","340.47","36.07"
