"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"352","XHPRO1582A","3.37","59","18","32","62","120","2016/6/14 2:00:00"
"353","XHPRO1582A","1.59","72","10","53","39","86","2016/6/12 23:00:00"
"354","XHPRO1582A","2.14","36","13","74","43","75","2016/6/14 22:00:00"
"355","XHPRO1582A","1.7","24","11","87","41","52","2016/6/14 23:00:00"
"356","XHPRO1582A","2.466","32","14","86","43","63","2016/6/14 14:00:00"
"357","XHPRO1582A","2.83","32","17","105","48","84","2016/6/14 19:00:00"
"358","XHPRO1582A","2.598","37","16","64","47","83","2016/6/14 10:00:00"
"359","XHPRO1582A","1.789","15","16","113","27","36","2016/6/11 12:00:00"
"360","XHPRO1582A","2.835","67","26","45","60","92","2016/6/14 3:00:00"
"361","XHPRO1582A","6.587","41","34","72","56","101","2016/6/14 4:00:00"
"362","XHPRO1582A","2.322","37","11","70","38","87","2016/6/15"
"363","XHPRO1582A","2.336","31","14","77","36","93","2016/6/14 11:00:00"
"364","XHPRO1582A","4.335","40","22","69","58","106","2016/6/14 5:00:00"
"365","XHPRO1582A","1.591","29","13","73","48","69","2016/6/14 8:00:00"
"366","XHPRO1582A","1.699","23","13","89","40","71","2016/6/14 12:00:00"
"367","XHPRO1582A","2.336","34","17","75","56","107","2016/6/14 6:00:00"
"368","XHPRO1582A","2.138","31","16","94","49","79","2016/6/14 20:00:00"
"369","XHPRO1582A","2.213","25","11","92","39","66","2016/6/14 13:00:00"
"370","XHPRO1582A","3.113","54","12","51","48","78","2016/6/14 9:00:00"
"371","XHPRO1582A","2.238","41","17","67","58","102","2016/6/14 7:00:00"
"372","XHPRO1582A","2.314","44","16","71","41","80","2016/6/14 21:00:00"
"373","XHPRO1582A","1.877","29","14","124","37","92","2016/6/11 20:00:00"
"374","XHPRO1582A","2.732","34","34","139","22","85","2016/6/11 17:00:00"
"375","XHPRO1582A","3.95","44","15","59","77","127","2016/6/12 1:00:00"
"376","XHPRO1582A","2.792","79","21","13","75","180","2016/6/12 6:00:00"
"377","XHPRO1582A","2.815","27","36","145","44","69","2016/6/12 11:00:00"
"378","XHPRO1582A","1.749","14","15","103","17","34","2016/6/11 11:00:00"
"379","XHPRO1582A","1.54","24","10","118","51","84","2016/6/11 21:00:00"
"380","XHPRO1582A","2.767","64","16","33","68","125","2016/6/12 2:00:00"
"381","XHPRO1582A","3.846","85","42","25","99","184","2016/6/12 7:00:00"
"382","XHPRO1582A","1.575","23","10","107","44","97","2016/6/11 22:00:00"
"383","XHPRO1582A","3.164","77","17","21","79","128","2016/6/12 3:00:00"
"384","XHPRO1582A","9.028","85","87","68","119","201","2016/6/12 8:00:00"
"385","XHPRO1582A","1.387","14","11","122","17","44","2016/6/11 15:00:00"
"386","XHPRO1582A","2.3","25","20","168","32","110","2016/6/11 18:00:00"
"387","XHPRO1582A","1.79","26","11","96","52","87","2016/6/11 23:00:00"
"388","XHPRO1582A","3.284","86","17","10","85","162","2016/6/12 4:00:00"
"389","XHPRO1582A","6.296","74","98","89","124","178","2016/6/12 9:00:00"
"390","XHPRO1582A","1.942","26","18","124","18","52","2016/6/11 16:00:00"
"391","XHPRO1582A","1.957","26","16","137","32","90","2016/6/11 19:00:00"
"392","XHPRO1582A","2.138","30","13","81","55","87","2016/6/12"
"393","XHPRO1582A","2.452","82","17","11","87","168","2016/6/12 5:00:00"
"394","XHPRO1582A","3.733","37","62","118","77","120","2016/6/12 10:00:00"
"395","XHPRO1582A","1.621","33","10","77","31","44","2016/6/15 5:00:00"
"396","XHPRO1582A","1.604","36","11","71","37","78","2016/6/15 2:00:00"
"397","XHPRO1582A","2.524","37","20","87","39","78","2016/6/14 15:00:00"
"398","XHPRO1582A","2.024","29","16","102","49","69","2016/6/14 18:00:00"
"399","XHPRO1582A","1.683","22","9","83","32","52","2016/6/15 3:00:00"
"400","XHPRO1582A","1.67","43","12","68","24","50","2016/6/15 7:00:00"
"401","XHPRO1582A","1.622","24","8","83","29","48","2016/6/15 4:00:00"
"402","XHPRO1582A","1.642","33","10","73","30","46","2016/6/15 6:00:00"
"403","XHPRO1582A","2.4","34","17","83","51","76","2016/6/14 16:00:00"
"404","XHPRO1582A","2.124","35","12","73","32","61","2016/6/15 1:00:00"
"405","XHPRO1582A","1.751","30","15","95","53","77","2016/6/14 17:00:00"
"406","XHPRO1582A","0.4","20","15","104","71","76","2016/9/26 13:00:00"
"407","XHPRO1582A","2.709","70","44","49","135","209","2016/9/26 11:00:00"
"408","XHPRO1582A","0.351","18","10","112","67","54","2016/9/26 14:00:00"
"409","XHPRO1582A","0.704","32","33","89","82","114","2016/9/26 12:00:00"
"410","XHPRO1582A","4.783","89","38","22","151","253","2016/9/26 8:00:00"
"411","XHPRO1582A","10.095","101","43","12","152","239","2016/9/26 7:00:00"
"412","XHPRO1582A","3.795","94","35","17","152","246","2016/9/26 4:00:00"
"413","XHPRO1582A","3.364","73","31","36","156","170","2016/9/26 9:00:00"
"414","XHPRO1582A","2.517","70","18","27","126","173","2016/9/26 1:00:00"
"415","XHPRO1582A","8.976","108","46","9","183","273","2016/9/26 5:00:00"
"416","XHPRO1582A","3.364","75","36","37","184","222","2016/9/26 10:00:00"
"417","XHPRO1582A","4.963","105","37","10","133","242","2016/9/26 2:00:00"
"418","XHPRO1582A","7.228","109","48","9","172","251","2016/9/26 6:00:00"
"419","XHPRO1582A","4.999","105","37","13","185","261","2016/9/26 3:00:00"
"420","XHPRO1582A","1.085","39","22","123","109","167","2016/9/25 17:00:00"
"421","XHPRO1582A","0.868","41","19","202","156","221","2016/9/24 17:00:00"
"422","XHPRO1582A","1.392","187","13","21","222","329","2016/9/24 21:00:00"
"423","XHPRO1582A","1.005","129","12","13","191","231","2016/9/25 1:00:00"
"424","XHPRO1582A","7.84","108","32","30","275","424","2016/9/25 9:00:00"
"425","XHPRO1582A","1.322","38","34","126","128","162","2016/9/25 13:00:00"
"426","XHPRO1582A","1.225","37","32","201","166","204","2016/9/24 13:00:00"
"427","XHPRO1582A","1.43","117","17","9","206","322","2016/9/25 5:00:00"
"428","XHPRO1582A","2.957","98","25","27","112","203","2016/9/25 21:00:00"
"429","XHPRO1582A","1.809","62","23","87","108","145","2016/9/25 18:00:00"
"430","XHPRO1582A","1.193","38","31","210","188","244","2016/9/24 14:00:00"
"431","XHPRO1582A","0.839","53","16","178","153","231","2016/9/24 18:00:00"
"432","XHPRO1582A","1.449","160","14","21","188","311","2016/9/24 22:00:00"
"433","XHPRO1582A","1.042","128","13","8","179","300","2016/9/25 2:00:00"
"434","XHPRO1582A","2.734","82","43","53","130","211","2016/9/25 10:00:00"
"435","XHPRO1582A","1.798","103","17","9","219","332","2016/9/25 6:00:00"
"436","XHPRO1582A","1.221","40","35","136","132","168","2016/9/25 14:00:00"
"437","XHPRO1582A","1.085","62","15","43","125","192","2016/9/25 22:00:00"
"438","XHPRO1582A","1.043","36","27","221","199","242","2016/9/24 15:00:00"
"439","XHPRO1582A","1.32","113","18","99","175","272","2016/9/24 19:00:00"
"440","XHPRO1582A","1.214","148","12","15","174","279","2016/9/24 23:00:00"
"441","XHPRO1582A","6.054","103","18","10","267","397","2016/9/25 7:00:00"
"442","XHPRO1582A","1.517","60","36","78","127","198","2016/9/25 11:00:00"
"443","XHPRO1582A","1.189","39","28","148","111","193","2016/9/25 15:00:00"
"444","XHPRO1582A","1.097","125","13","8","230","281","2016/9/25 3:00:00"
"445","XHPRO1582A","0.725","51","11","46","127","170","2016/9/25 23:00:00"
"446","XHPRO1582A","4.005","93","31","50","109","184","2016/9/25 19:00:00"
"447","XHPRO1582A","1.273","33","26","142","103","175","2016/9/25 16:00:00"
"448","XHPRO1582A","1.739","66","14","35","105","179","2016/9/26"
"449","XHPRO1582A","0.94","35","22","223","189","222","2016/9/24 16:00:00"
"450","XHPRO1582A","1.158","136","14","66","213","287","2016/9/24 20:00:00"
"451","XHPRO1582A","1.052","127","11","27","170","231","2016/9/25"
"452","XHPRO1582A","11.505","128","33","12","313","471","2016/9/25 8:00:00"
"453","XHPRO1582A","1.305","50","35","100","99","169","2016/9/25 12:00:00"
"454","XHPRO1582A","1.179","129","17","8","219","305","2016/9/25 4:00:00"
"455","XHPRO1582A","3.323","83","35","50","130","181","2016/9/25 20:00:00"
"456","XHPRO1582A","4.04","84","53","8","81","350","2017/9/20 7:00:00"
"457","XHPRO1582A","2.696","120","60","8","79","288","2017/9/19 23:00:00"
"458","XHPRO1582A","2.397","93","89","8","60","239","2017/9/20 3:00:00"
"459","XHPRO1582A","1.046","14","16","90","21","57","2017/9/20 14:00:00"
"460","XHPRO1582A","1.5","28","33","60","36","110","2017/9/20 10:00:00"
"461","XHPRO1582A","1.002","40","20","78","15","64","2017/9/19 18:00:00"
"462","XHPRO1582A","1.932","120","45","8","45","175","2017/9/19 22:00:00"
"463","XHPRO1582A","4.432","85","55","7","60","211","2017/9/20 6:00:00"
"464","XHPRO1582A","2.642","88","62","7","53","158","2017/9/20 2:00:00"
"465","XHPRO1582A","1.552","19","24","87","12","47","2017/9/20 13:00:00"
"466","XHPRO1582A","1.644","102","34","9","22","139","2017/9/19 21:00:00"
"467","XHPRO1582A","6.609","87","109","25","71","252","2017/9/20 9:00:00"
"468","XHPRO1582A","2.636","89","53","7","59","189","2017/9/20 1:00:00"
"469","XHPRO1582A","5.28","86","77","8","92","229","2017/9/20 5:00:00"
"470","XHPRO1582A","1.057","14","18","84","14","44","2017/9/20 12:00:00"
"471","XHPRO1582A","1.126","100","23","17","16","123","2017/9/19 20:00:00"
"472","XHPRO1582A","5.729","91","81","10","81","252","2017/9/20 8:00:00"
"473","XHPRO1582A","2.429","108","59","7","55","348","2017/9/20"
"474","XHPRO1582A","2.88","94","67","8","80","293","2017/9/20 4:00:00"
"475","XHPRO1582A","0.94","13","18","79","19","49","2017/9/20 11:00:00"
"476","XHPRO1582A","0.915","67","18","48","18","117","2017/9/19 19:00:00"
"477","XHPRO1582A","4.638","81","41","6","63","237","2017/9/21 6:00:00"
"478","XHPRO1582A","2.285","110","23","12","56","158","2017/9/20 21:00:00"
"479","XHPRO1582A","2.405","73","29","106","91","173","2017/9/21 21:00:00"
"480","XHPRO1582A","1.865","112","25","21","78","161","2017/9/20 20:00:00"
"481","XHPRO1582A","1.564","102","30","5","52","194","2017/9/21 2:00:00"
"482","XHPRO1582A","1.96","82","35","6","53","174","2017/9/21 5:00:00"
"483","XHPRO1582A","6.473","97","58","8","124","320","2017/9/21 8:00:00"
"484","XHPRO1582A","1.62","63","21","133","121","232","2017/9/21 20:00:00"
"485","XHPRO1582A","1.52","92","31","5","49","163","2017/9/21 3:00:00"
"486","XHPRO1582A","1.454","49","31","75","48","176","2017/9/22 10:00:00"
"487","XHPRO1582A","2.16","68","24","62","34","117","2017/9/20 19:00:00"
"488","XHPRO1582A","1.718","106","25","6","46","116","2017/9/21 1:00:00"
"489","XHPRO1582A","0.806","18","16","89","46","222","2017/9/22 11:00:00"
"490","XHPRO1582A","1.912","88","45","6","53","165","2017/9/21 4:00:00"
"491","XHPRO1582A","6.387","87","44","7","125","311","2017/9/21 7:00:00"
"492","XHPRO1582A","2.61","115","30","6","51","153","2017/9/20 22:00:00"
"493","XHPRO1582A","2.761","77","64","53","76","145","2017/9/21 10:00:00"
"494","XHPRO1582A","1.111","26","20","87","25","69","2017/9/20 18:00:00"
"495","XHPRO1582A","0.748","17","14","100","11","57","2017/9/19 14:00:00"
"496","XHPRO1582A","1.875","110","34","6","59","211","2017/9/20 23:00:00"
"497","XHPRO1582A","1.452","106","26","6","50","142","2017/9/21"
"498","XHPRO1582A","1.281","44","28","87","46","103","2017/9/22 4:00:00"
"499","XHPRO1582A","1.072","24","18","96","16","56","2017/9/19 17:00:00"
"500","XHPRO1582A","2.183","36","35","268","92","156","2017/9/21 14:00:00"
"501","XHPRO1582A","1.139","41","25","81","47","79","2017/9/22 7:00:00"
"502","XHPRO1582A","2.078","44","40","229","82","166","2017/9/21 13:00:00"
"503","XHPRO1582A","1.267","38","23","88","48","90","2017/9/22 5:00:00"
"504","XHPRO1582A","3.376","63","56","116","63","160","2017/9/21 11:00:00"
"505","XHPRO1582A","1.756","37","22","92","55","55","2017/9/22 6:00:00"
"506","XHPRO1582A","1.88","49","48","173","64","146","2017/9/21 12:00:00"
"507","XHPRO1582A","1.384","22","30","257","76","180","2017/9/21 16:00:00"
"508","XHPRO1582A","1.476","63","24","169","76","203","2017/9/21 19:00:00"
"509","XHPRO1582A","2.036","29","32","270","69","165","2017/9/21 15:00:00"
"510","XHPRO1582A","2.203","65","33","187","74","167","2017/9/21 18:00:00"
"511","XHPRO1582A","1.437","27","26","239","84","203","2017/9/21 17:00:00"
"512","XHPRO1582A","6.918","66","29","156","126","291","2017/9/18 20:00:00"
"513","XHPRO1582A","2.227","76","41","54","164","290","2017/9/19 3:00:00"
"514","XHPRO1582A","2.646","129","38","8","194","373","2017/9/19 5:00:00"
"515","XHPRO1582A","0.737","18","14","110","22","50","2017/9/19 13:00:00"
"516","XHPRO1582A","1.116","102","30","9","184","254","2017/9/17 23:00:00"
"517","XHPRO1582A","1.242","118","44","7","96","216","2017/9/18 6:00:00"
"518","XHPRO1582A","0.854","17","14","107","14","61","2017/9/19 15:00:00"
"519","XHPRO1582A","1.207","20","22","193","36","145","2017/9/18 13:00:00"
"520","XHPRO1582A","2.715","101","67","19","56","215","2017/9/19 8:00:00"
"521","XHPRO1582A","2.371","96","19","61","25","104","2017/9/17 19:00:00"
"522","XHPRO1582A","0.995","96","29","8","37","132","2017/9/18 2:00:00"
"523","XHPRO1582A","1.262","16","21","245","55","134","2017/9/18 16:00:00"
"524","XHPRO1582A","1.998","80","19","79","198","323","2017/9/18 23:00:00"
"525","XHPRO1582A","1.173","83","43","50","42","122","2017/9/18 9:00:00"
"526","XHPRO1582A","1.253","41","32","81","27","86","2017/9/19 11:00:00"
"527","XHPRO1582A","1.938","89","32","54","110","214","2017/9/19 2:00:00"
"528","XHPRO1582A","1.131","104","31","9","184","254","2017/9/17 22:00:00"
"529","XHPRO1582A","1.196","130","44","7","49","216","2017/9/18 5:00:00"
"530","XHPRO1582A","1.007","21","22","162","37","92","2017/9/18 12:00:00"
"531","XHPRO1582A","1.695","90","25","155","111","228","2017/9/18 19:00:00"
"532","XHPRO1582A","0.779","16","14","104","10","53","2017/9/19 16:00:00"
"533","XHPRO1582A","1.275","10","11","102","21","57","2017/9/20 15:00:00"
"534","XHPRO1582A","1.93","68","19","112","187","294","2017/9/18 22:00:00"
"535","XHPRO1582A","2.697","111","68","13","80","196","2017/9/19 7:00:00"
"536","XHPRO1582A","0.998","101","39","7","55","120","2017/9/18 1:00:00"
"537","XHPRO1582A","1.621","118","61","10","85","218","2017/9/18 8:00:00"
"538","XHPRO1582A","1.261","16","21","235","49","126","2017/9/18 15:00:00"
"539","XHPRO1582A","1.338","50","30","72","42","81","2017/9/19 10:00:00"
"540","XHPRO1582A","1.275","120","42","19","52","121","2017/9/17 21:00:00"
"541","XHPRO1582A","1.214","97","37","7","42","140","2017/9/18 4:00:00"
"542","XHPRO1582A","3.899","45","26","234","90","195","2017/9/18 18:00:00"
"543","XHPRO1582A","1.973","101","28","35","165","255","2017/9/19 1:00:00"
"544","XHPRO1582A","1.066","31","23","140","42","121","2017/9/18 11:00:00"
"545","XHPRO1582A","4.729","58","23","146","154","259","2017/9/18 21:00:00"
"546","XHPRO1582A","3.092","126","51","9","145","286","2017/9/19 6:00:00"
"547","XHPRO1582A","1.095","110","29","7","92","279","2017/9/18"
"548","XHPRO1582A","2.982","120","47","12","195","430","2017/9/19 4:00:00"
"549","XHPRO1582A","1.578","116","61","8","62","203","2017/9/18 7:00:00"
"550","XHPRO1582A","1.262","19","21","220","39","110","2017/9/18 14:00:00"
"551","XHPRO1582A","3.25","92","61","31","52","184","2017/9/19 9:00:00"
"552","XHPRO1582A","1.567","122","25","26","37","98","2017/9/17 20:00:00"
"553","XHPRO1582A","1.623","29","24","250","58","151","2017/9/18 17:00:00"
"554","XHPRO1582A","2.077","91","22","50","209","298","2017/9/19"
"555","XHPRO1582A","1.387","101","47","7","42","138","2017/9/18 3:00:00"
"556","XHPRO1582A","1.103","51","25","105","38","115","2017/9/18 10:00:00"
"557","XHPRO1582A","0.872","24","21","100","20","43","2017/9/19 12:00:00"
"558","XHPRO1582A","0.887","18","17","105","27","151","2017/9/22 15:00:00"
"559","XHPRO1582A","0.801","15","14","92","42","149","2017/9/22 12:00:00"
"560","XHPRO1582A","0.738","41","13","81","19","55","2017/9/22 19:00:00"
"561","XHPRO1582A","1.423","10","19","105","23","68","2017/9/20 17:00:00"
"562","XHPRO1582A","4.211","54","18","101","97","176","2017/9/21 23:00:00"
"563","XHPRO1582A","1.095","25","17","121","48","221","2017/9/22 2:00:00"
"564","XHPRO1582A","1.633","48","22","71","48","64","2017/9/22 9:00:00"
"565","XHPRO1582A","0.958","21","17","101","13","153","2017/9/22 14:00:00"
"566","XHPRO1582A","1.024","19","16","104","17","114","2017/9/22 16:00:00"
"567","XHPRO1582A","1.419","10","18","108","20","65","2017/9/20 16:00:00"
"568","XHPRO1582A","1.372","39","20","132","92","171","2017/9/21 22:00:00"
"569","XHPRO1582A","1.06","19","15","98","26","86","2017/9/22 17:00:00"
"570","XHPRO1582A","1.39","25","19","135","58","199","2017/9/22 1:00:00"
"571","XHPRO1582A","1.029","19","17","96","27","145","2017/9/22 13:00:00"
"572","XHPRO1582A","1.09","42","20","82","41","53","2017/9/22 8:00:00"
"573","XHPRO1582A","5.142","93","59","20","63","215","2017/9/21 9:00:00"
"574","XHPRO1582A","0.977","21","12","94","20","53","2017/9/22 18:00:00"
"575","XHPRO1582A","2.562","54","21","108","85","191","2017/9/22"
"576","XHPRO1582A","1.323","26","19","112","41","91","2017/9/22 3:00:00"
"577","XHPRO1582A","1.276","30","19","113","112","144","2017/10/20 13:00:00"
"578","XHPRO1582A","1.025","22","17","139","97","120","2017/10/20 15:00:00"
"579","XHPRO1582A","1.076","22","19","129","91","127","2017/10/20 14:00:00"
"580","XHPRO1582A","1.827","14","14","214","114","170","2016/6/20 16:00:00"
"581","XHPRO1582A","4.112","94","16","16","115","171","2016/6/22 7:00:00"
"582","XHPRO1582A","0.67","28","11","103","37","42","2016/6/21 23:00:00"
"583","XHPRO1582A","3.491","93","13","10","55","160","2016/6/22 5:00:00"
"584","XHPRO1582A","2.464","22","14","183","91","166","2016/6/20 12:00:00"
"585","XHPRO1582A","4.265","109","21","19","93","167","2016/6/22 8:00:00"
"586","XHPRO1582A","1.795","20","17","211","108","160","2016/6/20 17:00:00"
"587","XHPRO1582A","1.023","53","15","102","112","128","2016/6/21 20:00:00"
"588","XHPRO1582A","2.675","58","9","73","34","49","2016/6/22"
"589","XHPRO1582A","2.2","16","14","202","115","176","2016/6/20 13:00:00"
"590","XHPRO1582A","1.871","29","17","198","125","165","2016/6/20 18:00:00"
"591","XHPRO1582A","3.623","111","15","22","47","78","2016/6/22 1:00:00"
"592","XHPRO1582A","1.834","11","16","199","75","142","2016/6/20 14:00:00"
"593","XHPRO1582A","0.901","68","14","76","98","162","2016/6/21 21:00:00"
"594","XHPRO1582A","3.513","87","21","31","45","103","2016/6/22 2:00:00"
"595","XHPRO1582A","3.198","86","13","13","59","130","2016/6/22 6:00:00"
"596","XHPRO1582A","1.866","11","14","202","92","145","2016/6/20 15:00:00"
"597","XHPRO1582A","3.322","100","14","10","53","127","2016/6/22 4:00:00"
"598","XHPRO1582A","0.684","26","16","117","44","188","2016/6/21 22:00:00"
"599","XHPRO1582A","3.585","87","15","19","55","114","2016/6/22 3:00:00"
"600","XHPRO1582A","2.294","22","26","199","78","126","2016/6/22 14:00:00"
"601","XHPRO1582A","2.469","23","15","157","61","91","2016/6/22 18:00:00"
"602","XHPRO1582A","2.556","83","11","16","149","195","2016/6/23 2:00:00"
"603","XHPRO1582A","1.86","93","17","34","95","156","2016/6/23"
"604","XHPRO1582A","4.037","111","29","35","65","120","2016/6/22 9:00:00"
"605","XHPRO1582A","0.785","26","16","151","60","100","2016/6/22 19:00:00"
"606","XHPRO1582A","2.151","70","9","26","104","158","2016/6/23 3:00:00"
"607","XHPRO1582A","5.423","120","49","45","104","153","2016/6/22 10:00:00"
"608","XHPRO1582A","1.822","19","24","206","53","101","2016/6/22 15:00:00"
"609","XHPRO1582A","0.891","61","15","102","54","100","2016/6/22 20:00:00"
"610","XHPRO1582A","2.415","70","51","101","49","69","2016/6/22 11:00:00"
"611","XHPRO1582A","2.346","63","9","27","84","135","2016/6/23 4:00:00"
"612","XHPRO1582A","1.737","34","30","145","51","61","2016/6/22 12:00:00"
"613","XHPRO1582A","0.859","21","19","186","81","96","2016/6/22 16:00:00"
"614","XHPRO1582A","0.779","88","14","65","58","119","2016/6/22 21:00:00"
"615","XHPRO1582A","1.646","70","10","20","84","149","2016/6/23 5:00:00"
"616","XHPRO1582A","0.968","15","18","170","64","85","2016/6/22 17:00:00"
"617","XHPRO1582A","1.778","21","29","180","54","60","2016/6/22 13:00:00"
"618","XHPRO1582A","0.775","34","7","113","104","165","2016/6/21 19:00:00"
