实际值	线性回归	决策树	SVR	随机深林	GBDT
26.93	31.06820044073995	25.70125	180.9822299911109	27.42637395382395	27.252119467674987
33.07	32.91151310593993	33.34954545454546	203.2494878325861	33.962589285714294	32.36105499477645
61.37	64.73764035476319	67.25	220.22034744735984	63.0047	63.816390548233926
32.9	35.00644579666518	33.34954545454546	170.00416447757462	33.71019365079365	34.21224104347942
27.73	28.111329654787255	27.615714285714287	179.6058152365861	29.052842207792207	28.39577344492775
35.17	34.81222144506881	33.34954545454546	210.97185546929262	37.253902380952375	35.18890497970709
32.0	32.30851443342116	33.34954545454546	198.091482791126	33.20429534632035	32.22479243482394
55.83	63.33051962304267	52.339999999999996	182.9455614741801	56.20216666666666	56.461113014009854
51.63	49.77636047227445	52.339999999999996	218.0232973318343	53.43688888888889	51.63730354234118
38.7	35.89523223572068	39.58	211.14808884854557	41.23180574352548	38.83217502236017
26.17	25.465919461012916	25.70125	176.90618278214896	26.104445238095238	23.47554185778813
48.6	48.64691696237825	46.24125	218.03413198140478	49.68640119047619	46.735202558800786
25.87	27.356159481986833	25.70125	175.06018545514902	25.97584523809524	23.581502983715698
27.67	29.215217150624028	27.615714285714287	193.54600092820496	28.784027417027414	28.635892874671335
45.4	47.84472813921961	46.24125	213.76238562507382	46.054701190476194	44.8234288884469
39.33	39.070758961824176	39.58	214.03851739639688	40.60881150793651	39.25787003104492
20.38	20.868220065937873	18.953888888888887	158.55574841761293	20.18385	20.021078395953936
43.67	52.2987171334444	43.13733333333333	179.01942205853754	43.40065119047618	42.65216823027081
59.4	64.79719917152974	63.0175	191.40543396042094	61.63513636363637	62.10188141523226
39.67	49.889214554847726	43.13733333333333	168.1525500251098	40.902207142857144	40.65900471325382
26.6	29.295260963172975	27.615714285714287	186.33466073227845	27.837777417027414	26.30967584596863
26.27	25.746946939881163	25.70125	175.46538749126128	26.684000793650792	24.893338717984562
36.27	35.005684062295764	39.58	203.05034994532727	38.733912759462754	35.43881286412306
32.13	32.65664211838259	33.34954545454546	200.26246529304095	33.78243928571429	32.30138755946983
28.0	30.817486382838553	27.615714285714287	162.46068349616067	29.361091666666667	27.781057489520585
58.57	66.40111898146523	63.0175	205.19468104235847	62.709469696969705	59.64249904829548
38.77	35.73665728048388	39.58	206.73290022212956	41.51671626984127	39.144525048950385
21.27	26.405355191410766	21.543750000000003	140.2452134916962	21.671351670551672	20.785328839235284
25.0	28.535549663276306	25.70125	141.91915800425562	26.389170779220777	24.315587822498262
58.83	60.84077863400578	55.8725	221.31701833434335	56.317166666666665	57.81930833058184
31.37	42.35446548000927	33.34954545454546	173.22251383707703	32.80435	30.69527516803713
